subject_id,run_id,run_label,file_path,split,file_exists,file_size_bytes,readable,n_channels,n_eeg_channels,sfreq,duration_seconds,n_samples,has_annotation_channel,n_t0_events,n_t1_events,n_t2_events,n_total_events,duplicate_markers,events_outside_recording,has_nan,has_inf,n_flat_channels,n_outlier_channels,flat_channels,outlier_channels,is_binary_mi_run,expected_t1_label,expected_t2_label,usable_trial_count,status,warnings,classification_reason,error_message
S059,8,R08,data/raw/physionet/S059/S059R08.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,43,,Fc5.|Fc3.|Fc1.|Fc2.|Fc4.|C5..|C3..|C1..|C6..|Cp5.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|Fz..|F2..|Ft7.|T9..|T10.|Tp8.|P7..|P5..|P3..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"43 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fc2., Fc4. ...","1 warning(s): 43 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fc2., Fc4. ...",
S059,12,R12,data/raw/physionet/S059/S059R12.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,50,,Fc5.|Fc3.|Fc1.|Fc2.|Fc4.|C5..|C3..|C1..|C2..|C6..|Cp5.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T9..|T10.|Tp8.|P7..|P5..|P3..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"50 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fc2., Fc4. ...","1 warning(s): 50 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fc2., Fc4. ...",
S060,4,R04,data/raw/physionet/S060/S060R04.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S060,8,R08,data/raw/physionet/S060/S060R08.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S060,12,R12,data/raw/physionet/S060/S060R12.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,18,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F1..|F6..|F8..|Pz..|Po7.|Poz.|O1..|Oz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"18 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 18 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S061,4,R04,data/raw/physionet/S061/S061R04.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,19,,Fc2.|Fc6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"19 amplitude-outlier channel(s) (> 500.0 µV): Fc2., Fc6., Fp1., Fpz., Fp2. ...","1 warning(s): 19 amplitude-outlier channel(s) (> 500.0 µV): Fc2., Fc6., Fp1., Fpz., Fp2. ...",
S061,8,R08,data/raw/physionet/S061/S061R08.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S061,12,R12,data/raw/physionet/S061/S061R12.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S065,4,R04,data/raw/physionet/S065/S065R04.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,4,,Fp1.|Fpz.|Fp2.|Af7.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"4 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7.","1 warning(s): 4 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7.",
S065,8,R08,data/raw/physionet/S065/S065R08.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,7,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af4.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S065,12,R12,data/raw/physionet/S065/S065R12.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,6,,Fp1.|Fpz.|Fp2.|Af7.|Af8.|P8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"6 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8. ...","1 warning(s): 6 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8. ...",
S068,4,R04,data/raw/physionet/S068/S068R04.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,14,,Fc5.|Cp1.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"14 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Cp1., Fp1., Fpz., Fp2. ...","1 warning(s): 14 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Cp1., Fp1., Fpz., Fp2. ...",
S068,8,R08,data/raw/physionet/S068/S068R08.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,47,,Fc5.|Fc1.|Fcz.|Fc2.|Fc4.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|T7..|T9..|Tp7.|P5..|P3..|Pz..|P4..|P8..|O1..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"47 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc1., Fcz., Fc2., Fc4. ...","1 warning(s): 47 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc1., Fcz., Fc2., Fc4. ...",
S068,12,R12,data/raw/physionet/S068/S068R12.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,56,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|T7..|T9..|Tp7.|P7..|P5..|P3..|Pz..|P2..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"56 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 56 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S070,4,R04,data/raw/physionet/S070/S070R04.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,9,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af8.|F7..|F5..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"9 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 9 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S070,8,R08,data/raw/physionet/S070/S070R08.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,11,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"11 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 11 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S070,12,R12,data/raw/physionet/S070/S070R12.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,48,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C6..|Cp5.|Cp3.|Cp1.|Fp1.|Fpz.|Fp2.|Af7.|Af8.|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"48 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 48 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S071,4,R04,data/raw/physionet/S071/S071R04.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,7,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af8.|F3..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S071,8,R08,data/raw/physionet/S071/S071R08.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,1,,P2..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,1 amplitude-outlier channel(s) (> 500.0 µV): P2..,1 warning(s): 1 amplitude-outlier channel(s) (> 500.0 µV): P2..,
S071,12,R12,data/raw/physionet/S071/S071R12.edf,train,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,3,,Fp1.|Fp2.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"3 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fp2., Af8.","1 warning(s): 3 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fp2., Af8.",
S075,4,R04,data/raw/physionet/S075/S075R04.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,16,,Fc5.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|Ft7.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"16 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fp1., Fpz., Fp2., Af7. ...","1 warning(s): 16 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fp1., Fpz., Fp2., Af7. ...",
S075,8,R08,data/raw/physionet/S075/S075R08.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,27,,Fc5.|Fc3.|Fc1.|Fcz.|C5..|C3..|Cp3.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|T7..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"27 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., C5.. ...","1 warning(s): 27 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., C5.. ...",
S075,12,R12,data/raw/physionet/S075/S075R12.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,19,,Fcz.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"19 amplitude-outlier channel(s) (> 500.0 µV): Fcz., Fp1., Fpz., Fp2., Af7. ...","1 warning(s): 19 amplitude-outlier channel(s) (> 500.0 µV): Fcz., Fp1., Fpz., Fp2., Af7. ...",
S077,4,R04,data/raw/physionet/S077/S077R04.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,16,,Fc5.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"16 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Cp6., Fp1., Fpz., Fp2. ...","1 warning(s): 16 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Cp6., Fp1., Fpz., Fp2. ...",
S077,8,R08,data/raw/physionet/S077/S077R08.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,16,,Fc5.|Fc6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"16 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc6., Fp1., Fpz., Fp2. ...","1 warning(s): 16 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc6., Fp1., Fpz., Fp2. ...",
S077,12,R12,data/raw/physionet/S077/S077R12.edf,train,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,11,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af4.|Af8.|F7..|F5..|F3..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"11 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 11 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S079,4,R04,data/raw/physionet/S079/S079R04.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,1,,P1..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,1 amplitude-outlier channel(s) (> 500.0 µV): P1..,1 warning(s): 1 amplitude-outlier channel(s) (> 500.0 µV): P1..,
S079,8,R08,data/raw/physionet/S079/S079R08.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,63,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"63 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 63 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S079,12,R12,data/raw/physionet/S079/S079R12.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,63,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"63 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 63 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S080,4,R04,data/raw/physionet/S080/S080R04.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,7,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af8.|F7..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S080,8,R08,data/raw/physionet/S080/S080R08.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,6,,Fp1.|Fpz.|Fp2.|Af7.|Af8.|P2..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"6 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8. ...","1 warning(s): 6 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8. ...",
S080,12,R12,data/raw/physionet/S080/S080R12.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,8,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af8.|F7..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"8 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 8 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S083,4,R04,data/raw/physionet/S083/S083R04.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,10,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F2..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"10 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 10 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S083,8,R08,data/raw/physionet/S083/S083R08.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,5,,Fp1.|Fpz.|Fp2.|Af7.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"5 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8.","1 warning(s): 5 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8.",
S083,12,R12,data/raw/physionet/S083/S083R12.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,8,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af4.|Af8.|Tp8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"8 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 8 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S084,4,R04,data/raw/physionet/S084/S084R04.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,25,,Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af4.|Af8.|F3..|Ft8.|Tp7.|Tp8.|P7..|Pz..|P2..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"25 amplitude-outlier channel(s) (> 500.0 µV): Cp6., Fp1., Fpz., Fp2., Af7. ...","1 warning(s): 25 amplitude-outlier channel(s) (> 500.0 µV): Cp6., Fp1., Fpz., Fp2., Af7. ...",
S084,8,R08,data/raw/physionet/S084/S084R08.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,19,,Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|P7..|P5..|Pz..|Poz.|O1..|Oz..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"19 amplitude-outlier channel(s) (> 500.0 µV): Cp6., Fp1., Fpz., Fp2., Af7. ...","1 warning(s): 19 amplitude-outlier channel(s) (> 500.0 µV): Cp6., Fp1., Fpz., Fp2., Af7. ...",
S084,12,R12,data/raw/physionet/S084/S084R12.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,52,,Fc5.|Fc3.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|C2..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F6..|F8..|Ft7.|T7..|T9..|T10.|P5..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"52 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fcz., Fc2., Fc4. ...","1 warning(s): 52 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fcz., Fc2., Fc4. ...",
S086,4,R04,data/raw/physionet/S086/S086R04.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,27,,Fc5.|Fc3.|Fc1.|Fc6.|C5..|C6..|Cp5.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T10.|P1..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"27 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fc6., C5.. ...","1 warning(s): 27 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fc6., C5.. ...",
S086,8,R08,data/raw/physionet/S086/S086R08.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,30,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C1..|Cz..|C2..|C4..|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"30 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 30 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
